Country,Year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Regime type,Democracy_Index,biofuel_elec_per_capita,coal_elec_per_capita,coal_production,gas_production,low_carbon_electricity,oil_production,renewables_production,non_renewables_production,total_production,Food supply (kcal per capita per day),Food supply (Protein g per capita per day),Food supply (Fat g per capita per day),Deaths,Total_Emissions,Human Development Index,Rule_of_Law_Index,Median Age,Urban Population (%),Tax_Revenue
Luxembourg,2019,7.40401554107666,11.648701667785645,0.9121045470237732,71.5999984741211,0.930321216583252,-0.051407802850008,0.3895984292030334,0.7417380809783936,0.2116398066282272,Full democracy,8.81,451.627,0.0,,,0.8,,1.08,0.27,1.35,3512.9375,113.907974,143.28745,0,55624.14762,0.925,0.978,38.484,91.223,40.974995
Madagascar,2008,4.640079021453857,7.413260936737059,0.7756885886192322,54.619998931884766,0.3324361145496368,-0.1025791689753532,0.773066520690918,0.582536518573761,0.2145251780748367,Hybrid regime,5.57,0.487,0.0,0.0,0.0,0.7,0.0,0.71,0.48,1.19,2002.065,46.12229,26.966192,0,1545296.9460000002,0.485,0.36,16.451,30.67,11.398077
Madagascar,2011,4.381415367126465,7.308839321136475,0.8184026479721069,55.34000015258789,0.545555591583252,-0.0650205612182617,0.8971001505851746,0.5160204768180847,0.2348259836435318,Hybrid regime,3.93,0.895,3.132,0.0,0.0,0.7,0.0,0.7200000000000001,0.77,1.4900000000000002,2152.0002,43.720005,24.150002,0,1652037.8860000002,0.49,0.082,16.776,32.58,9.551182
Madagascar,2012,3.550609588623047,7.311224937438965,0.6730883121490479,55.58000183105469,0.4870078861713409,-0.0580059587955474,0.8535904884338379,0.5878171920776367,0.193977415561676,Hybrid regime,3.93,0.871,3.483,0.0,0.0,0.77,0.0,0.79,0.7899999999999999,1.58,2142.9998,43.529995,22.309998,0,1691344.741,0.492,0.082,16.926,33.227,8.90458
Madagascar,2013,3.815607070922852,7.307251930236816,0.6725467443466187,55.81999969482422,0.4795503914356231,-0.021556407213211,0.8677076697349548,0.6000773310661316,0.2412308454513549,Hybrid regime,4.32,0.848,3.392,0.0,0.0,0.83,0.0,0.8500000000000001,0.82,1.67,2093.9993,43.109985,22.469992,0,1837413.749,0.494,0.124,17.093,33.878,8.944513
Madagascar,2014,3.675626993179321,7.313827514648437,0.6552141308784485,56.060001373291016,0.5288050174713135,-0.0262910667806863,0.7910556197166443,0.6413835287094116,0.1921817511320114,Hybrid regime,4.42,0.826,3.717,0.0,0.0,0.91,0.0,0.93,0.8099999999999999,1.74,2092.0,42.77,21.96,0,1850697.62,0.497,0.212,17.274,34.534,8.599842
Madagascar,2015,3.592514038085937,7.318787574768066,0.6467165350914001,56.29999923706055,0.5447536110877991,-0.0440080724656581,0.8609533905982971,0.6742331385612488,0.2262434512376785,Hybrid regime,4.85,0.805,3.219,0.0,0.0,0.97,0.0,0.99,0.82,1.81,2058.9998,42.439995,22.909998,0,1876929.717,0.499,0.256,17.468,35.193,9.0577
Madagascar,2016,3.6630859375,7.332082748413086,0.7464969754219055,56.54999923706055,0.5696454048156738,-0.0722433850169181,0.8641711473464966,0.6698591113090515,0.2042554169893264,Hybrid regime,5.07,0.784,3.137,0.0,0.0,0.92,0.0,0.94,0.98,1.92,2047.9996,42.609993,23.259996,0,2212893.772,0.501,0.256,17.669,35.856,9.670949
Madagascar,2017,4.078620433807373,7.344820022583008,0.6263319849967957,56.79999923706055,0.5703479051589966,-0.0366306751966476,0.8472607731819153,0.701161801815033,0.3748380243778229,Hybrid regime,5.11,1.146,4.585,,,0.83,,0.8600000000000001,1.15,2.01,2027.9999,42.43,23.72,0,2308032.221,0.502,0.257,17.87,36.522,10.508257
Madagascar,2018,4.070586681365967,7.350723266601562,0.6655129790306091,57.04999923706055,0.551473081111908,0.0001175790603156,0.8891456723213196,0.7233718037605286,0.3620138168334961,Hybrid regime,5.22,1.49,3.725,,,1.02,,1.06,1.07,2.13,2020.9996,42.16999,23.759996,0,2360890.318,0.502,0.332,18.063,37.191,10.856286
Madagascar,2019,4.33908748626709,7.3686370849609375,0.7006101012229919,57.29999923706055,0.5495352149009705,-0.0147803612053394,0.7199826836585999,0.6987196207046509,0.3039596676826477,Hybrid regime,5.64,1.453,3.995,,,0.96,,1.0,1.2200000000000002,2.22,1994.9998,40.019997,22.539999,0,2417368.409,0.498,0.268,18.242,37.861,10.975912
Malawi,2011,3.9460625648498535,7.23084545135498,0.6127367615699768,50.65999984741211,0.7334638237953186,0.0697570294141769,0.8529942035675049,0.6196383833885193,0.2684747874736786,Hybrid regime,5.84,3.961,0.0,0.563,0.0,1.85,0.0,1.91,0.12,2.03,2582.999,60.649982,35.47999,0,734155.51,0.469,0.507,15.671,15.672,10.974322
Malawi,2012,4.279269695281982,7.221341133117676,0.6037256717681885,51.720001220703125,0.6373627185821533,0.140231505036354,0.8857849836349487,0.7173760533332825,0.2004629224538803,Hybrid regime,6.08,3.209,0.0,0.519,0.0,1.92,0.0,1.97,0.13,2.1,2612.0,62.76,35.42,0,756904.8034999999,0.476,0.507,15.709,15.812,9.628606
Malawi,2013,4.035084247589111,7.245964527130127,0.5631615519523621,52.77999877929688,0.7519952654838562,0.0493278503417968,0.856666088104248,0.6990513205528259,0.2478286772966385,Hybrid regime,6.0,3.12,0.0,0.49,0.0,1.92,0.0,1.97,0.13,2.1,2608.001,62.88002,37.18001,0,769721.109,0.484,0.509,15.768,15.966,10.034826
Malawi,2014,4.563080310821533,7.272803783416748,0.5116161108016968,53.84000015258789,0.7857667207717896,0.0319834314286708,0.8240178823471069,0.6527003645896912,0.2627134025096893,Hybrid regime,5.66,3.641,0.0,0.468,0.0,2.05,0.0,2.11,0.12,2.23,2579.9998,60.329998,38.889996,0,773691.513,0.493,0.523,15.855,16.132,11.316859
Malawi,2015,3.867638349533081,7.272827625274658,0.4943816363811493,54.900001525878906,0.8013907074928284,0.028963029384613,0.8348253965377808,0.6021460294723511,0.2597639560699463,Hybrid regime,5.55,2.952,0.0,0.432,0.0,2.04,0.0,2.0899999999999994,0.13,2.2199999999999998,2624.9993,62.849983,39.44999,0,777111.7427,0.498,0.563,15.979,16.313,10.77646
Malawi,2016,3.4764926433563232,7.270342350006103,0.5242996215820312,55.45000076293945,0.8098841309547424,0.0367473848164081,0.8236150145530701,0.5840885639190674,0.3247389197349548,Hybrid regime,5.55,2.873,0.0,0.315,0.0,2.02,0.0,2.07,0.13,2.2,2595.9993,63.26998,41.31999,0,778873.2405,0.501,0.543,16.139,16.506,10.882819
Malawi,2017,3.416862964630127,7.282608032226562,0.5554227232933044,56.0,0.8479207754135132,-0.0042011337354779,0.7346366047859192,0.5916789174079895,0.3120883405208587,Hybrid regime,5.49,2.796,0.0,,,1.91,,1.96,0.0,1.96,2605.9998,64.509995,43.199997,0,797217.6545,0.506,0.577,16.317,16.714,12.184302
Malawi,2018,3.3346335887908936,7.298732280731201,0.5278434753417969,56.54999923706055,0.7989151477813721,0.0428127273917198,0.7659637928009033,0.5481354594230652,0.3648940324783325,Hybrid regime,5.49,2.722,0.0,,,1.46,,1.5100000000000002,0.33,1.8400000000000003,2612.9993,66.33998,44.259987,0,807262.9090000001,0.509,0.561,16.502,16.937,12.173879
Malawi,2019,3.869123697280884,7.324953556060791,0.5489560961723328,57.09999847412109,0.7648642063140869,-0.0270219296216964,0.680247962474823,0.5168287754058838,0.348162442445755,Hybrid regime,5.5,2.65,0.0,,,1.52,,1.57,0.07,1.64,2597.0,65.86,43.81,0,823763.416,0.514,0.51,16.695,17.174,12.003989
Malawi,2021,3.6352832317352295,7.3072919845581055,0.5579143166542053,58.20000076293945,0.757269024848938,-0.0137459728866815,0.7402769923210144,0.5508947372436523,0.3255552351474762,Hybrid regime,5.74,2.514,0.0,,,1.22,,1.27,0.08,1.35,2632.9998,65.85999,45.659996,0,856482.059,0.509,0.674,17.109,17.695,11.598451
Malaysia,2008,5.806781768798828,9.893046379089355,0.8028113842010498,65.23999786376953,0.7795659899711609,0.0397172085940837,0.8837655186653137,0.7275311350822449,0.1857449859380722,Flawed democracy,6.36,28.918,1121.662,7.897,692.051,8.61,390.62,9.407,105.22,114.627,2750.5002,74.78755,82.959114,0,6634435.0,0.754,0.43,24.135,69.225,13.965877
Malaysia,2010,5.580281734466553,9.912044525146484,0.8390957713127136,65.4000015258789,0.7691906690597534,0.0278997551649808,0.8436910510063171,0.7524673342704773,0.1919476687908172,Flawed democracy,6.19,43.875,1720.192,15.096,650.821,7.62,384.608,8.883,117.42,126.303,2827.0002,90.15001,84.520004,0,6752634.7930000005,0.768,0.431,24.961,70.912,13.111689
Malaysia,2011,5.786367416381836,9.947519302368164,0.7704229950904846,65.4800033569336,0.840359091758728,-0.0207075681537389,0.8415045738220215,0.7854329943656921,0.1548749655485153,Flawed democracy,6.19,52.768,1792.069,18.364,669.512,9.6,344.998,11.138000000000002,117.47,128.608,2863.999,89.65997,86.69997,0,6273331.109999999,0.771,0.432,25.358,71.609,14.55328
Malaysia,2012,5.914283752441406,9.984627723693848,0.8412189483642578,65.55999755859375,0.848071813583374,0.0127704413607716,0.8466184735298157,0.7443752288818359,0.1768818944692611,Flawed democracy,6.41,50.573,1875.239,18.578,692.507,10.76,349.709,12.262,123.32,135.582,2887.9995,91.749985,87.109985,1,6382229.61,0.777,0.432,25.731,72.275,15.395579
Malaysia,2013,5.770199775695801,10.01462173461914,0.8309001326560974,65.63999938964844,0.7913104295730591,0.2599143385887146,0.7553834915161133,0.6641128063201904,0.3165516257286072,Flawed democracy,6.49,36.503,1780.665,18.226,725.886,13.04,333.951,14.144000000000002,127.93,142.07399999999998,2851.0005,91.95001,86.92001,70,7797529.805,0.782,0.441,26.097,72.93,15.09111
Malaysia,2014,5.962921619415283,10.057424545288086,0.8630670309066772,65.72000122070312,0.808384358882904,0.2352804988622665,0.8448154330253601,0.7105597853660583,0.2608934938907623,Flawed democracy,6.49,22.544,1824.125,16.575,721.741,14.31,346.535,15.003,133.16000000000005,148.163,2842.0007,91.760025,88.52002,2,7983854.22,0.787,0.441,26.455,73.577,14.63293
Malaysia,2015,6.3221211433410645,10.09209156036377,0.8176162838935852,65.80000305175781,0.6745944619178772,0.2183515280485153,0.8378922343254089,0.7327429056167603,0.3137327432632446,Flawed democracy,6.43,24.14,2042.883,16.383,768.46,14.94,374.354,15.691,135.17000000000002,150.86100000000002,2891.9998,92.609985,97.40999,0,7870293.450000001,0.792,0.441,26.801,74.213,14.056865
Malaysia,2018,5.338817596435547,10.197492599487305,0.7894085645675659,65.7249984741211,0.8745482563972473,0.1233295872807502,0.8941311240196228,0.7160422205924988,0.200366735458374,Flawed democracy,6.88,41.668,2385.548,,761.19,28.31,378.324,29.661,142.27,171.931,2940.0,92.21,98.27,0,7908188.364,0.802,0.722,27.808,76.036,12.025474
Malaysia,2019,5.427954196929932,10.228262901306152,0.8424988389015198,65.69999694824219,0.9157786965370178,0.119171991944313,0.7819439172744751,0.7345787286758423,0.1760716885328292,Flawed democracy,7.16,34.752,2329.288,,774.809,28.74,355.428,29.876,149.76,179.636,2948.9995,90.289986,101.40999,0,8903331.908,0.805,0.722,28.175,76.607,11.938618
Malaysia,2020,6.014198780059815,10.159329414367676,0.7968953847885132,65.67500305175781,0.8778592348098755,0.0956747680902481,0.7469975352287292,0.7214550971984863,0.2881350219249725,Flawed democracy,7.19,34.337,2536.748,,730.928,30.84,325.74,32.074,138.76999999999998,170.844,2998.0,91.71,105.14,0,8041970.207,0.802,0.641,28.614,77.16,10.888576
Malaysia,2021,6.010391712188721,10.178584098815918,0.7940511703491211,65.6500015258789,0.8783622980117798,0.2177027612924575,0.7694174647331238,0.7283836603164673,0.1831982135772705,Flawed democracy,7.24,34.253,2322.044,,789.779,34.46,300.741,35.694,140.11,175.80400000000003,2962.0,89.47,104.51,1,7777977.059,0.798,0.617,29.097,77.696,11.240012
Mali,2008,4.114664077758789,7.576493740081787,0.7466006278991699,50.619998931884766,0.4948400557041168,-0.0149895371869206,0.9175896644592284,0.7173001170158386,0.164490669965744,Authoritarian,5.87,3.436,0.0,0.0,0.0,0.62,0.0,0.67,1.19,1.86,2507.3135,70.163246,56.21366,106,651222.209,0.39,0.396,15.435,34.403,11.797607
Mali,2010,3.7623050212860103,7.61016035079956,0.7509222626686096,51.29999923706055,0.749049723148346,-0.0307495146989822,0.8105911612510681,0.7642168998718262,0.1616661697626114,Authoritarian,6.01,3.22,0.0,0.0,0.0,1.16,0.0,1.2100000000000002,1.2,2.41,2750.9995,82.86999,59.46999,28,690433.175,0.406,0.387,15.301,35.999,12.892851
Mali,2011,4.66683292388916,7.609437942504883,0.7955050468444824,51.63999938964844,0.8228476047515869,-0.1034843027591705,0.7260624766349792,0.7517058253288269,0.1318212300539016,Authoritarian,6.36,3.117,0.0,0.0,0.0,1.22,0.0,1.27,0.94,2.21,2757.9995,84.08998,60.759983,1,705723.6464,0.411,0.387,15.219,36.799,12.545215
Mali,2012,4.313016891479492,7.571854591369629,0.8234350681304932,51.97999954223633,0.7042192816734314,-0.0910246446728706,0.7867195010185242,0.6471999883651733,0.1094475015997886,Authoritarian,5.12,3.028,0.0,0.0,0.0,1.32,0.0,1.37,0.99,2.3600000000000003,2772.0,81.87,58.69,328,724668.4506,0.407,0.39,15.08,37.599,12.991314
Mali,2013,3.6762771606445312,7.565345287322998,0.8196914196014404,52.31999969482422,0.664711058139801,-0.0560182929039001,0.7548073530197144,0.7168943881988525,0.1929007172584533,Authoritarian,5.9,2.94,0.0,0.0,0.0,1.19,0.0,1.2400000000000002,1.01,2.25,2769.9985,81.14996,57.849968,830,741968.5869999999,0.404,0.393,14.958,38.398,12.30017
Mali,2014,3.9747142791748047,7.602088451385498,0.8431234359741211,52.65999984741211,0.6515138745307922,-0.0399345941841602,0.6579305529594421,0.7219074368476868,0.1856341212987899,Authoritarian,5.79,2.849,0.0,0.0,0.0,1.46,0.0,1.51,1.05,2.56,2730.9978,79.70994,58.429955,280,747179.1376,0.41,0.393,14.908,39.196,12.554635
Mali,2015,4.582098484039307,7.630509376525879,0.8301891684532166,53.0,0.6337535381317139,-0.069921888411045,0.8000467419624329,0.6958299279212952,0.2430030107498169,Authoritarian,5.7,3.313,0.0,0.0,0.0,1.21,0.0,1.2700000000000002,1.3,2.5700000000000003,2731.0,77.52,58.48,214,784496.906,0.409,0.393,14.88,39.991,13.971834
Mali,2016,4.016027927398682,7.6554789543151855,0.8362545371055603,53.400001525878906,0.6960073709487915,-0.0721182823181152,0.8623266816139221,0.7384293675422668,0.3052994310855865,Authoritarian,5.7,3.209,0.0,0.0,0.0,1.57,0.0,1.63,1.45,3.08,2747.0002,77.96001,56.280003,156,796682.305,0.407,0.393,14.885,40.783,14.909902
Mali,2017,4.74185037612915,7.6750102043151855,0.7413594126701355,53.79999923706055,0.7532133460044861,-0.0715065971016883,0.8626551628112793,0.6646212339401245,0.3927841484546661,Authoritarian,5.64,3.107,0.0,,,1.57,,1.63,1.87,3.5,2761.999,78.239975,54.25998,517,826659.825,0.413,0.36,14.911,41.572,15.175905
Mali,2018,4.415729522705078,7.689634323120117,0.6918590664863586,54.20000076293945,0.7372045516967773,-0.0358786582946777,0.7930914163589478,0.6885842084884644,0.3696481883525848,Authoritarian,5.41,3.01,0.0,,,1.45,,1.5100000000000002,1.93,3.4400000000000004,2750.9995,78.00999,52.859993,1267,831648.881,0.417,0.357,14.952,42.356,11.875183
Mali,2019,4.987991809844971,7.704833030700684,0.7545580863952637,54.59999847412109,0.6704050898551941,-0.0395487509667873,0.846340000629425,0.6458606719970703,0.3577645123004913,Authoritarian,4.92,2.917,0.0,,,1.04,,1.1,2.08,3.18,2789.9985,74.99996,48.229977,1157,852529.303,0.421,0.405,15.021,43.136,14.775763
Mali,2020,4.269473552703857,7.660975456237793,0.5679152607917786,55.0,0.645313560962677,-0.0688275322318077,0.8946373462677002,0.6476502418518066,0.4396281242370605,Authoritarian,3.93,2.827,0.0,,,1.04,,1.1,2.13,3.23,2809.9995,77.83999,48.41999,1477,867258.0380000001,0.407,0.411,15.12,43.909,14.220469
Mali,2021,4.113095760345459,7.659465312957764,0.5733935236930847,55.400001525878906,0.6727892756462097,-0.003661481430754,0.901567280292511,0.6395729780197144,0.438466876745224,Authoritarian,3.48,2.739,0.0,,,1.09,,1.15,2.18,3.33,2733.9988,73.95997,43.84998,1266,881832.482,0.408,0.296,15.234,44.677,15.063141
,2010,5.773874759674072,10.401556015014648,0.908321499824524,70.4000015258789,0.8020443916320801,0.2779935896396637,,0.6237109899520874,0.3753026723861694,Flawed democracy,8.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,2.11,3470.9336,109.07792,125.5576,0,33035.77989400001,0.862,0.868,38.57,94.072,32.006805
,2011,6.154718399047852,10.401969909667969,0.9226397275924684,70.58000183105469,0.8819218277931213,0.2876778542995453,,0.637833833694458,0.3397028744220733,Flawed democracy,8.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,2.17,3447.943,109.83818,119.12803,0,32936.54078,0.857,0.868,38.895,94.141,32.835438
,2012,5.96287202835083,10.43333911895752,0.9217520356178284,70.76000213623047,0.8606898784637451,0.3430950939655304,,0.638694703578949,0.3905039727687835,Flawed democracy,8.28,23.261,0.0,0.0,0.0,0.03,0.0,0.04,2.27,2.31,3459.984,109.27949,123.28943,0,33790.345214,0.865,0.868,39.175,94.211,32.54212
,2013,6.379924774169922,10.472583770751951,0.9422314167022704,70.94000244140625,0.909436285495758,0.400474339723587,,0.6290108561515808,0.3695581257343292,Flawed democracy,8.28,22.856,0.0,0.0,0.0,0.04,0.0,0.05,2.22,2.27,3460.9128,112.07718,118.667015,0,30200.372416,0.874,0.83,39.424,94.279,32.34596
,2014,6.452117919921875,10.526174545288086,0.9412158727645874,71.12000274658203,0.9039366245269777,0.3951811790466308,0.6696453094482422,0.6056559085845947,0.3520655930042267,Flawed democracy,8.39,22.399,0.0,0.0,0.0,0.08,0.0,0.09,2.17,2.26,3385.9316,116.99764,126.51745,0,29245.444754,0.881,0.827,39.541,94.347,32.396343
,2015,6.613394260406494,10.594051361083984,0.9187648892402648,71.30000305175781,0.9121780395507812,0.3390161097049713,0.663886308670044,0.6405342221260071,0.355040580034256,Flawed democracy,8.39,21.902,0.0,0.0,0.0,0.1,0.0,0.1099999999999999,1.2,1.31,3409.9626,113.33875,124.09863,0,24071.42041,0.887,0.818,39.529,94.414,30.302511
,2016,6.590842247009277,10.60441780090332,0.9303693771362304,71.3499984741211,0.9160236120224,0.3390518128871918,0.6964946389198303,0.6448318958282471,0.3554437756538391,Flawed democracy,8.39,21.38,0.0,0.0,0.0,0.14,0.0,0.15,0.72,0.87,3368.8777,113.745865,117.60573,0,21441.51513,0.887,0.799,39.55,94.48,31.294147
,2017,6.675665855407715,10.680718421936035,0.9373317956924438,71.4000015258789,0.9236429333686828,0.2435307502746582,0.6904945373535156,0.6659435629844666,0.302443116903305,Flawed democracy,8.15,20.855,0.0,,,0.17,,0.18,1.48,1.66,3435.95,114.55833,122.68821,0,19167.62499,0.896,0.799,39.47,94.546,30.941198
,2018,6.909710884094238,10.705389022827148,0.9315415024757384,71.44999694824219,0.9273406863212584,0.1702558249235153,0.5951998829841614,0.6661304235458374,0.2956987917423248,Flawed democracy,8.21,20.342,0.0,,,0.2,,0.21,1.77,1.98,3396.0,112.26,120.29,0,17859.234952,0.903,0.799,39.195,94.612,30.94214
,2019,6.732977390289307,10.733817100524902,0.9215785264968872,71.5,0.9239668250083924,0.077094092965126,0.6894105672836304,0.6416776180267334,0.3562439382076263,Flawed democracy,7.95,19.855,0.0,,,0.21,,0.22,1.86,2.08,3325.8943,101.086784,118.36624,0,18202.489384,0.905,0.791,38.893,94.678,30.072945
,2020,6.156822681427002,10.621644020080566,0.9379202723503112,71.55000305175781,0.9306004643440248,-0.0052866064943373,0.674626350402832,0.5760419368743896,0.4109132289886474,Flawed democracy,7.68,19.404,0.0,,,0.25,,0.26,1.9,2.16,3308.974,105.92918,118.68908,0,15971.01471,0.901,0.838,38.876,94.744,29.91472
,2021,6.44371509552002,10.727039337158203,0.8971130847930908,71.5999984741211,0.8890738487243652,0.2385247200727462,0.7525159120559692,0.6352535486221313,0.3753251135349273,Flawed democracy,7.57,18.984,0.0,,,0.27,,0.28,1.95,2.23,3333.9937,101.32981,129.18976,0,16326.966722999998,0.912,0.846,39.231,94.81,30.33024
Mauritania,2008,4.248075008392334,8.50001335144043,0.6702526211738586,56.79999923706055,0.5932648777961731,-0.0232571009546518,0.8409475088119507,0.7471755146980286,0.1760864406824112,Hybrid regime,3.91,0.0,0.0,0.0,0.0,0.06,8.067,0.06,0.66,0.72,2934.5972,83.77152,76.89025,0,283354.93649999995,0.495,0.327,16.564,44.788,9.248583
Mauritania,2010,4.7723069190979,8.470888137817383,0.8565078377723694,57.400001525878906,0.6689305901527405,0.0496238805353641,0.7273644804954529,0.7371565103530884,0.1286756247282028,Hybrid regime,3.86,0.0,0.0,0.0,0.0,0.12,5.161,0.12,0.73,0.85,2830.9983,81.969955,75.469955,1,298483.7138,0.508,0.313,16.726,46.588,9.375584
Mauritania,2011,4.784804344177246,8.481584548950195,0.7502765655517578,57.70000076293945,0.5669202208518982,0.0465418621897697,0.7469378709793091,0.7293695211410522,0.1748625785112381,Hybrid regime,4.17,0.0,0.0,0.0,0.0,0.13,4.85,0.13,0.74,0.87,2873.0,84.08,75.51,0,309490.1097,0.513,0.313,16.754,47.493,9.659982
Mauritania,2012,4.673203945159912,8.49406623840332,0.763332724571228,58.0,0.4873727560043335,-0.0264847595244646,0.7070057988166809,0.7494662404060364,0.1636814922094345,Hybrid regime,4.17,0.0,0.0,0.0,0.0,0.14,4.134,0.14,0.82,0.96,2932.9905,81.58973,86.32972,0,323388.6003,0.522,0.313,16.749,48.4,8.924098
Mauritania,2013,4.199015140533447,8.50577449798584,0.7411558032035828,58.29999923706055,0.6028002500534058,-0.0839607492089271,0.6755537390708923,0.7427093386650085,0.1956903487443924,Hybrid regime,4.17,0.0,0.0,0.0,0.0,0.21,4.232,0.21,0.77,0.98,2910.996,83.849884,78.829895,0,321050.3172,0.53,0.206,16.726,49.306,9.383705
